,DISTRICT_ID,SCHOOL_ID,grad_rate,TOTAL,ECONOMICALLY_DISADVANTAGED,FEMALE,HISPANIC_FEMALE,ASIAN_FEMALE,AFRICAN_AMERICAN_FEMALE,WHITE_FEMALE,MALE,AFRICAN_AMERICAN_MALE,WHITE_MALE,ASIAN_MALE,HISPANIC_MALE,AFRICAN_AMERICAN,ASIAN,HISPANIC,WHITE,Expend_per_pupil
92,320,45,0.95,1566,0.28735632183908044,0.4878671775223499,0.09003831417624521,0.0031928480204342275,0.040229885057471264,0.3454661558109834,0.51213282247765,0.032567049808429116,0.34610472541507026,0.009578544061302681,0.11685823754789272,0.07279693486590039,0.01277139208173691,0.20689655172413793,0.6915708812260536,8158.28
93,330,21,0.69,616,0.7094155844155844,0.48214285714285715,0.012987012987012988,0.0,0.4512987012987013,0.017857142857142856,0.5178571428571429,0.4707792207792208,0.022727272727272728,0.0016233766233766235,0.022727272727272728,0.922077922077922,0.0016233766233766235,0.03571428571428571,0.040584415584415584,13330.2
94,330,40,0.83,882,0.3344671201814059,0.48072562358276644,0.027210884353741496,0.005668934240362812,0.23015873015873015,0.21541950113378686,0.5192743764172335,0.24149659863945577,0.23129251700680273,0.0045351473922902496,0.03968253968253968,0.47165532879818595,0.01020408163265306,0.06689342403628118,0.4467120181405896,10324.48
95,330,59,0.94,1723,0.11375507835171213,0.4840394660475914,0.027278003482298318,0.03366221706326175,0.0922809053975624,0.3284968078932095,0.5159605339524086,0.10388856645385955,0.338943702843877,0.035403366221706326,0.035403366221706326,0.19616947185142194,0.06906558328496808,0.06268136970400465,0.6674405107370864,9269.99
96,330,70,0.89,846,0.45271867612293143,0.46217494089834515,0.15602836879432624,0.014184397163120567,0.12411347517730496,0.16430260047281323,0.5378250591016549,0.17139479905437352,0.17257683215130024,0.018912529550827423,0.17494089834515367,0.29550827423167847,0.03309692671394799,0.3309692671394799,0.33687943262411346,9889.24
97,330,86,0.98,235,0.03404255319148936,0.5148936170212766,0.02127659574468085,0.04680851063829787,0.059574468085106386,0.3872340425531915,0.4851063829787234,0.059574468085106386,0.37872340425531914,0.01276595744680851,0.03404255319148936,0.11914893617021277,0.059574468085106386,0.05531914893617021,0.7659574468085106,5304.33
98,330,95,0.86,130,0.3,0.3769230769230769,0.023076923076923078,0.0,0.18461538461538463,0.16923076923076924,0.6230769230769231,0.23076923076923078,0.36923076923076925,0.0,0.015384615384615385,0.4153846153846154,0.0,0.038461538461538464,0.5384615384615384,11643.22
99,330,128,0.86,914,0.31838074398249455,0.47045951859956237,0.05908096280087528,0.0262582056892779,0.11597374179431072,0.2647702407002188,0.5295404814004376,0.13129102844638948,0.29978118161925604,0.03172866520787746,0.060175054704595186,0.24726477024070023,0.05798687089715536,0.11925601750547046,0.5645514223194749,10343.92
100,330,137,0.63,1006,0.5864811133200796,0.4165009940357853,0.16401590457256462,0.0,0.24552683896620278,0.006958250497017893,0.5834990059642147,0.27137176938369784,0.017892644135188866,0.0019880715705765406,0.2922465208747515,0.5168986083499006,0.0019880715705765406,0.4562624254473161,0.02485089463220676,11051.24
101,330,160,0.88,1566,0.21008939974457216,0.4955300127713921,0.07982120051085569,0.02362707535121328,0.10025542784163474,0.2879948914431673,0.5044699872286079,0.12132822477650064,0.29693486590038315,0.019157088122605363,0.06385696040868455,0.22158365261813537,0.042784163473818644,0.14367816091954022,0.5849297573435505,8985.88
102,330,175,0.86,818,0.38386308068459657,0.45232273838630804,0.07946210268948656,0.011002444987775062,0.12224938875305623,0.23594132029339854,0.5476772616136919,0.1430317848410758,0.28484107579462103,0.009779951100244499,0.10268948655256724,0.265281173594132,0.02078239608801956,0.1821515892420538,0.5207823960880196,10241.93
103,330,190,0.93,554,0.2328519855595668,0.49097472924187724,0.01444043321299639,0.005415162454873646,0.018050541516245487,0.44945848375451264,0.5090252707581228,0.01263537906137184,0.4855595667870036,0.0,0.010830324909747292,0.030685920577617327,0.005415162454873646,0.02527075812274368,0.9350180505415162,9995.5
104,330,196,0.9,311,0.2733118971061093,0.3954983922829582,0.02572347266881029,0.0,0.01607717041800643,0.34726688102893893,0.6045016077170418,0.022508038585209004,0.5466237942122186,0.00964630225080386,0.02572347266881029,0.03858520900321544,0.00964630225080386,0.05144694533762058,0.8938906752411575,12952.65
105,330,210,0.96,1312,0.04420731707317073,0.47789634146341464,0.018292682926829267,0.019054878048780487,0.008384146341463415,0.42835365853658536,0.5221036585365854,0.009908536585365854,0.4679878048780488,0.01600609756097561,0.020579268292682928,0.018292682926829267,0.0350609756097561,0.038871951219512195,0.8963414634146342,9580.38
106,330,220,0.91,1190,0.1915966386554622,0.49747899159663866,0.02100840336134454,0.004201680672268907,0.011764705882352941,0.45714285714285713,0.5025210084033613,0.012605042016806723,0.46218487394957986,0.0033613445378151263,0.019327731092436976,0.024369747899159664,0.007563025210084034,0.040336134453781515,0.9193277310924369,9490.2
107,330,237,0.9,522,0.524904214559387,0.49808429118773945,0.05747126436781609,0.0,0.42911877394636017,0.011494252873563218,0.5019157088122606,0.4157088122605364,0.013409961685823755,0.007662835249042145,0.06130268199233716,0.8448275862068966,0.007662835249042145,0.11877394636015326,0.02490421455938697,11033.49
108,330,280,0.97,278,0.1618705035971223,0.30935251798561153,0.02877697841726619,0.017985611510791366,0.10071942446043165,0.1618705035971223,0.6906474820143885,0.14028776978417265,0.4676258992805755,0.02877697841726619,0.046762589928057555,0.24100719424460432,0.046762589928057555,0.07553956834532374,0.6294964028776978,9109.96
109,330,8001,0.96,351,0.6096866096866097,1.0,0.38746438746438744,0.0,0.5612535612535613,0.04843304843304843,0.0,0.0,0.0,0.0,0.0,0.5612535612535613,0.0,0.38746438746438744,0.04843304843304843,12422.64
110,330,8002,0.91,306,0.18627450980392157,0.5065359477124183,0.00980392156862745,0.0196078431372549,0.03594771241830065,0.4411764705882353,0.4934640522875817,0.026143790849673203,0.45098039215686275,0.0032679738562091504,0.00980392156862745,0.06209150326797386,0.02287581699346405,0.0196078431372549,0.8921568627450981,9811.26
111,340,25,0.97,521,0.45489443378119004,0.44145873320537427,0.003838771593090211,0.0,0.0,0.43570057581573896,0.5585412667946257,0.003838771593090211,0.5527831094049904,0.0,0.0019193857965451055,0.003838771593090211,0.0,0.005758157389635317,0.9884836852207294,10398.32
112,350,15,0.84,707,0.37765205091937765,0.4794908062234795,0.009900990099009901,0.0014144271570014145,0.3026874115983027,0.16548797736916548,0.5205091937765205,0.3012729844413013,0.2079207920792079,0.002828854314002829,0.005657708628005658,0.6039603960396039,0.004243281471004243,0.015558698727015558,0.3734087694483734,9976.94
113,350,40,0.78,480,0.2791666666666667,0.5,0.0125,0.004166666666666667,0.17916666666666667,0.30416666666666664,0.5,0.18541666666666667,0.28958333333333336,0.00625,0.01875,0.3645833333333333,0.010416666666666666,0.03125,0.59375,10545.01
114,360,15,0.96,1080,0.3527777777777778,0.49722222222222223,0.007407407407407408,0.001851851851851852,0.027777777777777776,0.4583333333333333,0.5027777777777778,0.024074074074074074,0.4583333333333333,0.005555555555555556,0.012962962962962963,0.05185185185185185,0.007407407407407408,0.020370370370370372,0.9166666666666666,8279.96
115,370,17,0.95,1067,0.3786316776007498,0.4761012183692596,0.014058106841611996,0.0028116213683223993,0.01499531396438613,0.4442361761949391,0.5238987816307404,0.010309278350515464,0.48828491096532334,0.005623242736644799,0.016869728209934397,0.02530459231490159,0.008434864104967198,0.030927835051546393,0.9325210871602624,8659.45
116,370,105,0.96,1064,0.29699248120300753,0.5037593984962406,0.013157894736842105,0.0018796992481203006,0.013157894736842105,0.47368421052631576,0.49624060150375937,0.010338345864661654,0.47274436090225563,0.0,0.010338345864661654,0.023496240601503758,0.0018796992481203006,0.023496240601503758,0.9464285714285714,8392.28
117,380,40,0.92,858,0.34382284382284384,0.4825174825174825,0.027972027972027972,0.002331002331002331,0.32634032634032634,0.1258741258741259,0.5174825174825175,0.3473193473193473,0.12937062937062938,0.0011655011655011655,0.039627039627039624,0.6736596736596736,0.0034965034965034965,0.0675990675990676,0.25524475524475526,12238.34
118,390,15,0.91,880,0.32045454545454544,0.48863636363636365,0.014772727272727272,0.003409090909090909,0.08181818181818182,0.38636363636363635,0.5113636363636364,0.07954545454545454,0.4113636363636364,0.003409090909090909,0.015909090909090907,0.16136363636363638,0.006818181818181818,0.03068181818181818,0.7977272727272727,8732.43
119,390,39,0.95,497,0.25553319919517103,0.5110663983903421,0.014084507042253521,0.0,0.006036217303822937,0.4909456740442656,0.48893360160965793,0.002012072434607646,0.4708249496981891,0.0,0.014084507042253521,0.008048289738430584,0.0,0.028169014084507043,0.9617706237424547,8730.64
120,400,25,0.95,973,0.29393627954779034,0.47070914696813976,0.010277492291880781,0.006166495375128468,0.047276464542651594,0.40698869475847893,0.5292908530318602,0.08016443987667009,0.434737923946557,0.0041109969167523125,0.010277492291880781,0.12744090441932168,0.010277492291880781,0.020554984583761562,0.841726618705036,9008.38
121,410,18,0.94,510,0.23529411764705882,0.4647058823529412,0.013725490196078431,0.00196078431372549,0.00980392156862745,0.4392156862745098,0.5352941176470588,0.01568627450980392,0.4843137254901961,0.00196078431372549,0.025490196078431372,0.025490196078431372,0.00392156862745098,0.0392156862745098,0.9235294117647059,9561.99
122,410,30,0.95,499,0.24248496993987975,0.4849699398797595,0.014028056112224449,0.008016032064128256,0.022044088176352707,0.43687374749499,0.5150300601202404,0.018036072144288578,0.4789579158316633,0.006012024048096192,0.008016032064128256,0.04008016032064128,0.014028056112224449,0.022044088176352707,0.9158316633266533,10159.36
123,420,13,0.92,424,0.2688679245283019,0.47877358490566035,0.009433962264150943,0.0,0.02358490566037736,0.4410377358490566,0.5212264150943396,0.025943396226415096,0.4716981132075472,0.0047169811320754715,0.01179245283018868,0.049528301886792456,0.0047169811320754715,0.02122641509433962,0.9127358490566038,9858.37
124,430,15,0.98,296,0.24324324324324326,0.4864864864864865,0.016891891891891893,0.006756756756756757,0.010135135135135136,0.44594594594594594,0.5135135135135135,0.010135135135135136,0.48986486486486486,0.0033783783783783786,0.006756756756756757,0.02027027027027027,0.010135135135135136,0.02364864864864865,0.9358108108108109,10638.95
125,430,20,0.96,557,0.2585278276481149,0.5170556552962298,0.00718132854578097,0.003590664272890485,0.03770197486535009,0.4649910233393178,0.4829443447037702,0.03949730700179533,0.414721723518851,0.005385996409335727,0.017953321364452424,0.07719928186714542,0.008976660682226212,0.025134649910233394,0.8797127468581688,9127.89
126,440,5,0.96,444,0.38288288288288286,0.4594594594594595,0.006756756756756757,0.0,0.0045045045045045045,0.44819819819819817,0.5405405405405406,0.0022522522522522522,0.5157657657657657,0.0022522522522522522,0.02027027027027027,0.006756756756756757,0.0022522522522522522,0.02702702702702703,0.963963963963964,9836.25
127,450,20,0.96,2084,0.30422264875239924,0.5004798464491362,0.03550863723608445,0.00527831094049904,0.01871401151631478,0.43857965451055664,0.4995201535508637,0.016314779270633396,0.43666026871401153,0.005758157389635317,0.03838771593090211,0.03502879078694818,0.011036468330134356,0.07389635316698656,0.8752399232245681,8017.95
128,460,15,0.96,583,0.3704974271012007,0.4631217838765009,0.0137221269296741,0.0,0.003430531732418525,0.444253859348199,0.5368782161234992,0.0017152658662092624,0.5180102915951973,0.0,0.015437392795883362,0.005145797598627788,0.0,0.029159519725557463,0.9622641509433962,11212.57
129,470,9,0.81,685,0.635036496350365,0.5021897810218978,0.024817518248175182,0.00145985401459854,0.4116788321167883,0.059854014598540145,0.4978102189781022,0.3897810218978102,0.07445255474452554,0.00291970802919708,0.030656934306569343,0.8014598540145985,0.004379562043795621,0.05547445255474453,0.1343065693430657,12092.04
130,470,17,0.97,2069,0.1208313194780087,0.4799420009666506,0.03528274528757854,0.02513291445142581,0.0541324311261479,0.3639439342677622,0.5200579990333495,0.05944900918318028,0.4108264862252296,0.01836636056065732,0.028516191396810053,0.11358144030932818,0.04349927501208313,0.06379893668438859,0.7747704204929918,7913.92
131,470,35,0.94,891,0.2671156004489338,0.48597081930415265,0.013468013468013467,0.006734006734006734,0.04264870931537598,0.4208754208754209,0.5140291806958474,0.050505050505050504,0.4399551066217733,0.003367003367003367,0.019079685746352413,0.0931537598204265,0.010101010101010102,0.03254769921436588,0.8608305274971941,9125.61
132,470,47,0.88,1150,0.3139130434782609,0.4817391304347826,0.05565217391304348,0.006956521739130435,0.10782608695652174,0.30695652173913046,0.5182608695652174,0.12782608695652173,0.2991304347826087,0.010434782608695653,0.07652173913043478,0.23565217391304347,0.017391304347826087,0.13217391304347825,0.6060869565217392,9222.63
133,470,65,0.82,1100,0.38272727272727275,0.4618181818181818,0.02909090909090909,0.0018181818181818182,0.08545454545454545,0.3381818181818182,0.5381818181818182,0.1,0.4027272727272727,0.0018181818181818182,0.028181818181818183,0.18545454545454546,0.0036363636363636364,0.057272727272727274,0.740909090909091,10114.28
134,470,80,0.97,1975,0.04151898734177215,0.49468354430379746,0.027341772151898733,0.052151898734177214,0.019746835443037975,0.39139240506329115,0.5053164556962025,0.019240506329113925,0.40253164556962023,0.04810126582278481,0.030379746835443037,0.0389873417721519,0.10025316455696202,0.05772151898734177,0.7939240506329114,7782.26
135,470,90,0.86,1011,0.5044510385756676,0.4846686449060336,0.10682492581602374,0.0009891196834817012,0.19782393669634027,0.17705242334322452,0.5153313550939663,0.20573689416419386,0.19881305637982197,0.0009891196834817012,0.10979228486646884,0.4035608308605341,0.0019782393669634025,0.2166172106824926,0.3758654797230465,10529.28
136,470,100,0.94,1035,0.19420289855072465,0.47439613526570046,0.01352657004830918,0.002898550724637681,0.025120772946859903,0.4289855072463768,0.5256038647342995,0.024154589371980676,0.47246376811594204,0.000966183574879227,0.022222222222222223,0.04927536231884058,0.003864734299516908,0.035748792270531404,0.9014492753623189,8993.19
137,470,115,0.93,1284,0.1588785046728972,0.48286604361370716,0.03115264797507788,0.006230529595015576,0.010903426791277258,0.43302180685358255,0.5171339563862928,0.010124610591900311,0.4657320872274143,0.00778816199376947,0.03115264797507788,0.02102803738317757,0.014018691588785047,0.06230529595015576,0.8987538940809969,8266.13
138,470,126,0.94,2074,0.1051108968177435,0.4961427193828351,0.04532304725168756,0.015429122468659595,0.05641272902603665,0.3746383799421408,0.503857280617165,0.04628736740597879,0.39247830279652846,0.015429122468659595,0.04580520732883317,0.10270009643201543,0.03085824493731919,0.09112825458052073,0.7671166827386693,7517.99
139,470,150,0.92,1687,0.16182572614107885,0.46887966804979253,0.04860699466508595,0.005334914048606995,0.05038529934795495,0.36099585062240663,0.5311203319502075,0.06757557794902193,0.3953764078245406,0.0035566093657379964,0.05986959098992294,0.11796087729697688,0.00889152341434499,0.1084765856550089,0.7563722584469472,8872.73
140,470,158,0.19,76,0.5,0.23684210526315788,0.013157894736842105,0.0,0.07894736842105263,0.14473684210526316,0.7631578947368421,0.21052631578947367,0.5263157894736842,0.0,0.02631578947368421,0.2894736842105263,0.0,0.039473684210526314,0.6710526315789473,39520.57
141,470,185,0.95,1313,0.23153084539223154,0.48743335872048743,0.035034272658035034,0.00913937547600914,0.04722010662604722,0.3945163747143945,0.5125666412795126,0.055597867479055596,0.4021325209444021,0.0030464584920030465,0.05178979436405179,0.10281797410510282,0.012185833968012186,0.08682406702208682,0.7966488956587966,8557.66
142,470,305,0.9,1449,0.23878536922015184,0.49344375431331955,0.04692891649413389,0.020703933747412008,0.12629399585921325,0.2946859903381642,0.5065562456866805,0.11870255348516218,0.3243616287094548,0.008971704623878536,0.05244996549344375,0.24499654934437542,0.029675638371290544,0.09937888198757763,0.6190476190476191,8284.22
143,470,332,0.72,70,0.32857142857142857,0.44285714285714284,0.014285714285714285,0.014285714285714285,0.14285714285714285,0.24285714285714285,0.5571428571428572,0.05714285714285714,0.45714285714285713,0.0,0.04285714285714286,0.2,0.014285714285714285,0.05714285714285714,0.7,18237.58
144,480,5,0.94,199,0.5376884422110553,0.44221105527638194,0.005025125628140704,0.0,0.12060301507537688,0.3165829145728643,0.5577889447236181,0.18592964824120603,0.34673366834170855,0.0,0.02512562814070352,0.3065326633165829,0.0,0.03015075376884422,0.6633165829145728,13429.24
145,490,23,0.99,416,0.2860576923076923,0.5048076923076923,0.019230769230769232,0.0,0.125,0.35336538461538464,0.4951923076923077,0.10336538461538461,0.3629807692307692,0.002403846153846154,0.021634615384615384,0.2283653846153846,0.002403846153846154,0.040865384615384616,0.7163461538461539,10010.05
146,490,40,0.97,799,0.4355444305381727,0.4518147684605757,0.0050062578222778474,0.0025031289111389237,0.2615769712140175,0.1802252816020025,0.5481852315394243,0.27284105131414266,0.2490613266583229,0.0037546933667083854,0.016270337922403004,0.5344180225281602,0.006257822277847309,0.02127659574468085,0.4292866082603254,9903.6
147,500,40,0.97,1096,0.270985401459854,0.5164233576642335,0.02281021897810219,0.004562043795620438,0.01916058394160584,0.4698905109489051,0.4835766423357664,0.02645985401459854,0.4333941605839416,0.002737226277372263,0.020072992700729927,0.04562043795620438,0.0072992700729927005,0.04288321167883212,0.9032846715328468,8155.5
148,500,65,0.98,533,0.2607879924953096,0.4803001876172608,0.00375234521575985,0.001876172607879925,0.013133208255159476,0.4596622889305816,0.5196998123827392,0.013133208255159476,0.4971857410881801,0.001876172607879925,0.0075046904315197,0.02626641651031895,0.00375234521575985,0.01125703564727955,0.9568480300187617,7904.62
149,500,95,0.98,689,0.2467343976777939,0.49782293178519593,0.0043541364296081275,0.0,0.0,0.4934687953555878,0.502177068214804,0.00725689404934688,0.49056603773584906,0.0,0.0043541364296081275,0.00725689404934688,0.0,0.008708272859216255,0.9840348330914369,8768.3
150,510,10,0.96,495,0.24848484848484848,0.4484848484848485,0.010101010101010102,0.00202020202020202,0.01818181818181818,0.41818181818181815,0.5515151515151515,0.01818181818181818,0.49696969696969695,0.00808080808080808,0.026262626262626262,0.03636363636363636,0.010101010101010102,0.03636363636363636,0.9151515151515152,8727.01
151,520,56,0.92,881,0.2224744608399546,0.46651532349602726,0.03064699205448354,0.004540295119182747,0.01021566401816118,0.4211123723041998,0.5334846765039728,0.026106696935300794,0.4699205448354143,0.0022701475595913734,0.032917139614074914,0.036322360953461974,0.00681044267877412,0.06356413166855845,0.8910329171396141,9370.86
152,521,10,0.94,349,0.2979942693409742,0.47564469914040114,0.02865329512893983,0.0028653295128939827,0.1833810888252149,0.25787965616045844,0.5243553008595988,0.1977077363896848,0.2979942693409742,0.0028653295128939827,0.025787965616045846,0.38108882521489973,0.0057306590257879654,0.054441260744985676,0.5558739255014327,9989.31
153,530,25,0.95,657,0.1689497716894977,0.4748858447488584,0.0091324200913242,0.0015220700152207,0.0060882800608828,0.4550989345509893,0.5251141552511416,0.0076103500761035,0.502283105022831,0.0015220700152207,0.0091324200913242,0.0136986301369863,0.0030441400304414,0.0182648401826484,0.9573820395738204,9546.69
154,530,40,0.93,727,0.21595598349381018,0.4594222833562586,0.07015130674002751,0.005502063273727648,0.016506189821182942,0.3672627235213205,0.5405777166437414,0.017881705639614855,0.4264099037138927,0.001375515818431912,0.09353507565337002,0.0343878954607978,0.0068775790921595595,0.16368638239339753,0.7936726272352133,9850.56
155,531,5,0.93,1185,0.17721518987341772,0.4548523206751055,0.09282700421940929,0.006751054852320675,0.010126582278481013,0.34430379746835443,0.5451476793248945,0.010970464135021098,0.4210970464135021,0.008438818565400843,0.10042194092827005,0.02109704641350211,0.015189873417721518,0.19324894514767932,0.7654008438818566,9262.85
156,540,15,0.97,757,0.27344782034346105,0.5297225891677675,0.02509907529722589,0.005284015852047556,0.021136063408190225,0.47291941875825627,0.4702774108322325,0.02774108322324967,0.41743725231175693,0.001321003963011889,0.021136063408190225,0.0488771466314399,0.0066050198150594455,0.046235138705416116,0.8903566710700133,8858.54
157,540,45,0.91,1516,0.36015831134564646,0.4788918205804749,0.03100263852242744,0.0032981530343007917,0.03891820580474934,0.4030343007915567,0.521108179419525,0.05013192612137203,0.42216358839050133,0.0079155672823219,0.037598944591029027,0.08905013192612138,0.011213720316622692,0.06860158311345646,0.825197889182058,7273.6
158,550,10,0.96,716,0.24720670391061453,0.4720670391061452,0.00558659217877095,0.0,0.02094972067039106,0.4441340782122905,0.5279329608938548,0.013966480446927373,0.5027932960893855,0.0013966480446927375,0.008379888268156424,0.034916201117318434,0.0013966480446927375,0.013966480446927373,0.946927374301676,7286.6
159,550,20,0.92,819,0.29914529914529914,0.45787545787545786,0.01221001221001221,0.002442002442002442,0.06593406593406594,0.3772893772893773,0.5421245421245421,0.06715506715506715,0.4542124542124542,0.003663003663003663,0.015873015873015872,0.1330891330891331,0.006105006105006105,0.028083028083028084,0.8315018315018315,7843.62
160,560,21,0.9,914,0.324945295404814,0.513129102844639,0.036105032822757115,0.0010940919037199124,0.00437636761487965,0.4660831509846827,0.486870897155361,0.005470459518599562,0.43216630196936545,0.002188183807439825,0.04266958424507659,0.009846827133479213,0.0032822757111597373,0.0787746170678337,0.8982494529540481,8390.38
161,560,30,0.92,322,0.41304347826086957,0.468944099378882,0.040372670807453416,0.0,0.0,0.42857142857142855,0.531055900621118,0.006211180124223602,0.4472049689440994,0.0,0.07763975155279502,0.006211180124223602,0.0,0.11801242236024845,0.8757763975155279,10560.45
162,570,53,0.81,1003,0.5623130608175474,0.4955134596211366,0.026919242273180457,0.0029910269192422734,0.4117647058823529,0.05284147557328016,0.5044865403788634,0.4097706879361914,0.0707876370887338,0.0019940179461615153,0.02193419740777667,0.8215353938185443,0.004985044865403789,0.04885343968095713,0.12362911266201396,10266.18
163,570,71,0.87,872,0.3256880733944954,0.45871559633027525,0.047018348623853214,0.0034403669724770644,0.3165137614678899,0.09059633027522936,0.5412844036697247,0.338302752293578,0.125,0.008027522935779817,0.06880733944954129,0.6548165137614679,0.011467889908256881,0.1158256880733945,0.21559633027522937,10783.29
164,570,105,0.87,879,0.36860068259385664,0.48350398179749715,0.03299203640500569,0.0011376564277588168,0.24687144482366324,0.20136518771331058,0.5164960182025028,0.2445961319681456,0.23208191126279865,0.004550625711035267,0.03185437997724687,0.49146757679180886,0.005688282138794084,0.06484641638225255,0.4334470989761092,10557.0
165,580,25,0.88,541,0.30868761552680224,0.5064695009242144,0.02033271719038817,0.0073937153419593345,0.024029574861367836,0.45471349353049906,0.49353049907578556,0.027726432532347505,0.4491682070240296,0.005545286506469501,0.009242144177449169,0.051756007393715345,0.012939001848428836,0.029574861367837338,0.9038817005545287,8100.13
166,580,55,0.95,407,0.36609336609336607,0.47911547911547914,0.009828009828009828,0.002457002457002457,0.085995085995086,0.3808353808353808,0.5208845208845209,0.08353808353808354,0.4176904176904177,0.004914004914004914,0.014742014742014743,0.16953316953316952,0.007371007371007371,0.02457002457002457,0.7985257985257985,9090.7
167,580,70,0.88,360,0.30277777777777776,0.45555555555555555,0.005555555555555556,0.0,0.005555555555555556,0.4444444444444444,0.5444444444444444,0.011111111111111112,0.5222222222222223,0.0,0.008333333333333333,0.016666666666666666,0.0,0.013888888888888888,0.9666666666666667,9143.32
168,581,5,0.91,253,0.31225296442687744,0.5217391304347826,0.007905138339920948,0.007905138339920948,0.04743083003952569,0.45849802371541504,0.4782608695652174,0.05533596837944664,0.41106719367588934,0.007905138339920948,0.003952569169960474,0.10276679841897234,0.015810276679841896,0.011857707509881422,0.8695652173913043,9223.32
169,590,20,0.99,445,0.2,0.4786516853932584,0.01348314606741573,0.0022471910112359553,0.01348314606741573,0.449438202247191,0.5213483146067416,0.015730337078651686,0.49887640449438203,0.0,0.0044943820224719105,0.029213483146067417,0.0022471910112359553,0.017977528089887642,0.9483146067415731,9344.5
170,590,30,0.93,756,0.10846560846560846,0.4695767195767196,0.02513227513227513,0.0026455026455026454,0.010582010582010581,0.4298941798941799,0.5304232804232805,0.015873015873015872,0.49867724867724866,0.0,0.013227513227513227,0.026455026455026454,0.0026455026455026454,0.03835978835978836,0.9285714285714286,8462.98
171,590,47,0.94,847,0.3010625737898465,0.49586776859504134,0.0755608028335301,0.0035419126328217238,0.07674144037780402,0.3400236127508855,0.5041322314049587,0.06493506493506493,0.3730814639905549,0.0023612750885478157,0.06257378984651712,0.14167650531286896,0.0059031877213695395,0.1381345926800472,0.7131050767414404,8772.03
172,600,15,0.84,1361,0.37913299044819987,0.5150624540778839,0.06318883174136664,0.006612784717119765,0.16385011021307863,0.2799412196914034,0.4849375459221161,0.14180749448934607,0.26671565025716387,0.005143277002204262,0.06980161645848641,0.3056576047024247,0.011756061719324026,0.13299044819985306,0.5466568699485672,8449.54
173,600,30,0.97,1009,0.2794846382556987,0.49157581764122893,0.02576808721506442,0.0019821605550049554,0.007928642220019821,0.45490584737363726,0.5084241823587711,0.011892963330029732,0.47472745292368684,0.0019821605550049554,0.017839444995044598,0.019821605550049554,0.003964321110009911,0.04360753221010902,0.929633300297324,8299.45
174,600,40,0.96,383,0.25326370757180156,0.5039164490861618,0.02349869451697128,0.0026109660574412533,0.013054830287206266,0.46475195822454307,0.4960835509138381,0.02610966057441253,0.4464751958224543,0.0,0.020887728459530026,0.0391644908616188,0.0026109660574412533,0.044386422976501305,0.9112271540469974,10316.72
175,600,65,0.82,411,0.40145985401459855,0.49391727493917276,0.012165450121654502,0.004866180048661801,0.07785888077858881,0.39902676399026765,0.5060827250608273,0.12408759124087591,0.36982968369829683,0.0,0.012165450121654502,0.20194647201946472,0.004866180048661801,0.024330900243309004,0.7688564476885644,10527.68
176,600,85,0.92,577,0.2322357019064125,0.49913344887348354,0.022530329289428077,0.0017331022530329288,0.010398613518197574,0.464471403812825,0.5008665511265165,0.01386481802426343,0.462738301559792,0.006932409012131715,0.01386481802426343,0.024263431542461005,0.008665511265164644,0.036395147313691506,0.9272097053726169,9308.09
177,600,95,0.91,1167,0.13710368466152528,0.4884318766066838,0.05227077977720651,0.009425878320479864,0.050556983718937444,0.37532133676092544,0.5115681233933161,0.05998286203941731,0.3744644387317909,0.012853470437017995,0.05998286203941731,0.11053984575835475,0.022279348757497857,0.11225364181662383,0.7497857754927164,7878.77
178,610,25,0.98,545,0.3798165137614679,0.46422018348623856,0.012844036697247707,0.0,0.007339449541284404,0.44220183486238535,0.5357798165137615,0.01834862385321101,0.5045871559633027,0.0,0.005504587155963303,0.025688073394495414,0.0,0.01834862385321101,0.9467889908256881,8642.26
179,620,37,0.92,954,0.2557651991614256,0.4612159329140461,0.03563941299790356,0.0031446540880503146,0.014675052410901468,0.4056603773584906,0.5387840670859538,0.007337526205450734,0.48218029350104824,0.0041928721174004195,0.0429769392033543,0.0220125786163522,0.007337526205450734,0.07861635220125786,0.8878406708595388,9047.31
180,620,40,0.92,628,0.3089171974522293,0.4856687898089172,0.04936305732484077,0.012738853503184714,0.03343949044585987,0.3853503184713376,0.5143312101910829,0.04777070063694268,0.410828025477707,0.0015923566878980893,0.052547770700636945,0.08121019108280254,0.014331210191082803,0.10191082802547771,0.7961783439490446,9054.89
181,620,50,0.97,472,0.2775423728813559,0.4639830508474576,0.00211864406779661,0.00211864406779661,0.00847457627118644,0.451271186440678,0.5360169491525424,0.00211864406779661,0.5169491525423728,0.00211864406779661,0.012711864406779662,0.01059322033898305,0.00423728813559322,0.014830508474576272,0.9682203389830508,9655.8
182,630,19,0.88,1236,0.3592233009708738,0.4522653721682848,0.05906148867313916,0.007281553398058253,0.2273462783171521,0.14967637540453074,0.5477346278317152,0.24757281553398058,0.18608414239482202,0.009708737864077669,0.0889967637540453,0.4749190938511327,0.01699029126213592,0.14805825242718446,0.33576051779935273,9084.06
183,630,25,0.94,998,0.21943887775551102,0.4819639278557114,0.01903807615230461,0.0070140280561122245,0.05911823647294589,0.3847695390781563,0.5180360721442886,0.05110220440881764,0.4218436873747495,0.009018036072144289,0.02404809619238477,0.11022044088176353,0.01603206412825651,0.04308617234468938,0.8066132264529058,9966.13
